customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-105307,Female,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.45,416.03,No
CUST-103995,Male,0,No,No,53,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,76.71,4059.82,No
CUST-103018,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.14,232.39,Yes
CUST-101067,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,93.55,1643.17,No
CUST-100802,Female,1,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.8,4892.44,No
CUST-101918,Male,0,No,No,57,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.16,1155.03,No
CUST-102867,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),84.94,5602.66,No
CUST-105375,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.75,1147.41,Yes
CUST-104795,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),86.37,5778.04,No
CUST-100206,Female,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.04,570.84,No
CUST-103099,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.79,4412.68,No
CUST-100451,Female,1,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.84,1071.47,No
CUST-103389,Female,0,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,81.81,5780.6,No
CUST-104158,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.08,216.49,No
CUST-102987,Female,0,Yes,Yes,63,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.87,3776.74,No
CUST-100069,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,81.26,352.21,No
CUST-102385,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.42,245.99,No
CUST-106671,Male,0,No,Yes,40,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,62.51,2554.56,No
CUST-104340,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.22,1749.92,No
CUST-100992,Male,1,Yes,Yes,9,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),60.61,559.47,Yes
CUST-103319,Male,1,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,96.1,745.24,No
CUST-103373,Female,0,No,No,6,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,72.17,423.59,Yes
CUST-104144,Male,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.91,3357.57,No
CUST-103664,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,75.75,4333.53,Yes
CUST-105513,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.08,906.76,No
CUST-105398,Female,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.34,2592.91,No
CUST-102166,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,74.19,2003.17,Yes
CUST-102941,Female,1,Yes,No,61,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.05,4578.32,Yes
CUST-102877,Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.82,3875.64,No
CUST-106970,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.93,3843.94,Yes
CUST-103210,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.0,201.65,No
CUST-100858,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.7,951.75,No
CUST-106187,Female,1,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,60.08,3100.09,No
CUST-106285,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.22,442.74,Yes
CUST-104995,Male,0,No,No,67,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,61.9,4149.08,No
CUST-100296,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,73.72,1642.22,No
CUST-104063,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),84.39,3298.0,No
CUST-104832,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,70.37,4509.82,No
CUST-101358,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),65.95,4737.26,Yes
CUST-105930,Female,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,83.34,4844.78,No
CUST-102168,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.09,322.31,No
CUST-101000,Female,0,No,No,37,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),67.75,2510.46,Yes
CUST-103828,Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.52,3223.15,No
CUST-103748,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,85.26,792.55,No
CUST-102006,Male,0,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),26.51,1111.74,No
CUST-104074,Male,0,No,No,59,No,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,46.95,2759.78,No
CUST-104353,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.66,5220.17,No
CUST-103260,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.32,3991.71,No
CUST-106747,Male,0,Yes,No,28,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.8,2230.63,Yes
CUST-105481,Male,0,Yes,No,67,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),50.79,3403.71,No
CUST-105647,Female,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,71.64,3235.03,No
CUST-102543,Male,1,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.32,260.67,No
CUST-104309,Female,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,82.73,2582.0,Yes
CUST-102090,Female,0,No,No,33,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.36,1820.79,Yes
CUST-101604,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.64,1489.41,No
CUST-104191,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.22,1756.46,No
CUST-103217,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.27,3274.62,No
CUST-101255,Male,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.35,2624.26,No
CUST-102154,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,25.89,1854.18,No
CUST-101287,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,76.56,3213.5,No
CUST-103356,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.46,462.59,No
CUST-102872,Female,1,Yes,Yes,24,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),64.2,1550.5,No
CUST-104558,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),87.17,4519.12,Yes
CUST-102320,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),53.19,2813.26,Yes
CUST-102301,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),85.06,4000.35,Yes
CUST-105749,Male,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.55,764.63,No
CUST-102183,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.52,848.05,No
CUST-103025,Female,1,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.21,1885.02,No
CUST-101022,Female,0,No,No,25,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.42,1414.4,No
CUST-106832,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,75.66,216.53,No
CUST-103351,Female,0,No,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,67.83,2303.6,No
CUST-102665,Female,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.93,2603.82,Yes
CUST-101812,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,89.71,3137.79,Yes
CUST-106515,Male,0,Yes,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),62.44,929.94,No
CUST-106075,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.25,5818.7,No
CUST-106451,Female,1,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.52,52.94,Yes
CUST-105098,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),69.24,1459.95,No
CUST-104060,Male,1,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,73.39,218.38,No
CUST-104207,Female,0,Yes,No,20,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.27,1485.05,No
CUST-104679,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.79,1093.64,No
CUST-104091,male ,1,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.97,6668.44,No
CUST-103997,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),80.07,4044.43,No
CUST-100836,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),74.03,2975.67,No
CUST-101770,Male,1,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.02,207.79,Yes
CUST-105321,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),94.91,2747.91,No
CUST-104902,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.31,1774.71,Yes
CUST-103019,Female,0,No,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),85.28,3226.61,No
CUST-101379,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.48,694.51,No
CUST-100545,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.65,1201.55,No
CUST-100515,Male,0,No,No,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.73,2245.72,No
CUST-102409,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),78.01,3114.84,No
CUST-103209,Male,0,Yes,No,11,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),67.91,751.51,No
CUST-102733,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.95,2595.96,Yes
CUST-104977,Male,0,No,Yes,16,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.75,803.79,Yes
CUST-100429,Female,1,Yes,No,11,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,61.39,680.04,No
CUST-104281,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,70.54,2052.48,No
CUST-101285,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.34,116.73,No
CUST-104174,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.59,920.37,No
CUST-106351,Male,0,No,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,83.27,4278.65,No
CUST-101979,Female,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.82,1454.83,Yes
CUST-106344,Male,0,No,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),92.05,2162.87,No
CUST-105138,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,71.01,295.27,Yes
CUST-100268,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),75.36,365.71,No
CUST-106499,Male,0,No,No,24,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),88.35,2138.21,No
CUST-100017,Male,0,No,No,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),70.65,4291.15,No
CUST-102621,Male,0,No,No,18,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),70.71,1252.03,No
CUST-101151,Female,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,71.2,1290.84,No
CUST-103002,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,83.01,2397.79,Yes
CUST-100778,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),66.52,409.96,No
CUST-101404,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),81.27,2285.51,No
CUST-105165,Male,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),81.23,795.54,Yes
CUST-100252,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),28.0,1980.02,No
CUST-100643,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),65.13,74.33,Yes
CUST-101504,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.24,698.68,No
CUST-105314,Male,1,Yes,No,36,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,65.02,2351.18,No
CUST-104300,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,31.31,496.2,No
CUST-106751,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.51,1206.25,No
CUST-104856,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,94.6,2293.08,No
CUST-103328,Male,0,Yes,Yes,66,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),63.45,4188.92,No
CUST-102270,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.72,3036.85,Yes
CUST-104202,Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.17,895.48,No
CUST-101202,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,93.6,1509.4,Yes
CUST-103535,Male,0,No,No,18,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,66.78,1219.28,No
CUST-102160,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),79.81,1046.02,No
CUST-103866,Female,0,No,No,38,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,713.22,No
CUST-106007,Female,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.04,454.44,No
CUST-101511,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.39,1215.55,No
CUST-103058,Male,1,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),90.87,3176.18,No
CUST-104168,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.99,1289.31,No
CUST-102341,Male,0,Yes,No,48,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),72.15,3452.85,No
CUST-104863,Female,0,No,No,33,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),57.62,1891.56,No
CUST-100076,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,74.89,3267.46,No
CUST-104579,Male,1,Yes,No,53,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.89,3929.4,Yes
CUST-105555,Female,1,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.74,813.35,No
CUST-100902,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.53,698.26,Yes
CUST-104915,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,93.25,6035.49,Yes
CUST-103365,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,96.16,1015.6,Yes
CUST-102740,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Mailed check,58.96,430.81,No
CUST-104197,Male,0,No,No,48,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,61.42,2960.22,No
CUST-103092,Female,0,No,No,58,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,50.25,2909.21,Yes
CUST-106354,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,27.54,1680.5,No
CUST-104757,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.36,215.32,No
